transaction_id,customer_id,merchant_id,amount,is_fraudulent,card_type,location,purchase_category,customer_age,transaction_description,hour,day_of_week,month,card_type_enc,location_enc,purchase_category_enc,predicted_is_fraudulent
5739,1082,2017,5799.76,0,Discover,City-49,Restaurant,22,Purchase at Merchant-2017,1,6,1,1,43,3,0
5740,1091,2035,5337.08,1,Discover,City-7,Travel,22,Purchase at Merchant-2035,1,6,1,1,47,5,1
5741,1091,2093,2477.03,0,Visa,City-12,Gas Station,48,Purchase at Merchant-2093,1,6,1,3,3,0,0
5742,1083,2006,6930.86,0,American Express,City-19,Retail,40,Purchase at Merchant-2006,1,6,1,0,10,4,0
5743,1048,2014,3505.94,1,American Express,City-31,Restaurant,55,Purchase at Merchant-2014,1,6,1,0,24,3,1
5744,1097,2005,4979.81,0,Discover,City-9,Online Shopping,42,Purchase at Merchant-2005,1,6,1,1,49,2,0
5745,1076,2064,7346.9,0,Discover,City-12,Online Shopping,44,Purchase at Merchant-2064,1,6,1,1,3,2,1
5746,1070,2065,176.2,0,Discover,City-15,Retail,69,Purchase at Merchant-2065,1,6,1,1,6,4,0
5747,1095,2029,7164.74,1,Visa,City-30,Retail,23,Purchase at Merchant-2029,1,6,1,3,23,4,1
5748,1078,2084,7321.52,1,American Express,City-10,Groceries,63,Purchase at Merchant-2084,1,6,1,0,1,1,1
5749,1026,2045,7017.94,0,Visa,City-3,Online Shopping,36,Purchase at Merchant-2045,1,6,1,3,22,2,0
5750,1100,2056,3774.94,0,American Express,City-29,Groceries,37,Purchase at Merchant-2056,1,6,1,0,21,1,0
5751,1093,2062,6962.35,0,Discover,City-20,Groceries,60,Purchase at Merchant-2062,1,6,1,1,12,1,0
5752,1025,2039,8221.53,0,Discover,City-5,Travel,45,Purchase at Merchant-2039,1,6,1,1,44,5,0
5753,1038,2030,5343.33,1,Visa,City-39,Restaurant,42,Purchase at Merchant-2030,1,6,1,3,32,3,1
5754,1058,2003,7639.56,0,MasterCard,City-31,Travel,41,Purchase at Merchant-2003,1,6,1,2,24,5,0
5755,1023,2008,6120.24,1,American Express,City-23,Retail,51,Purchase at Merchant-2008,1,6,1,0,15,4,1
5756,1088,2004,3545.48,0,Visa,City-14,Gas Station,60,Purchase at Merchant-2004,1,6,1,3,5,0,1
5757,1010,2100,8296.04,1,Visa,City-31,Groceries,35,Purchase at Merchant-2100,1,6,1,3,24,1,0
5758,1024,2026,1392.27,0,American Express,City-4,Groceries,55,Purchase at Merchant-2026,1,6,1,0,33,1,1
5759,1023,2069,4487.69,1,American Express,City-44,Restaurant,21,Purchase at Merchant-2069,1,6,1,0,38,3,0
5760,1095,2078,3087.4,1,American Express,City-4,Online Shopping,51,Purchase at Merchant-2078,1,6,1,0,33,2,0
5761,1066,2049,5077.23,1,American Express,City-28,Groceries,62,Purchase at Merchant-2049,1,6,1,0,20,1,0
5762,1016,2088,5659.39,1,American Express,City-16,Gas Station,56,Purchase at Merchant-2088,1,6,1,0,7,0,0
5763,1049,2088,9524.72,1,Visa,City-11,Restaurant,69,Purchase at Merchant-2088,1,6,1,3,2,3,1
5764,1006,2095,3440.85,0,American Express,City-16,Restaurant,63,Purchase at Merchant-2095,1,6,1,0,7,3,0
5765,1055,2003,2242.92,0,Discover,City-39,Groceries,40,Purchase at Merchant-2003,1,6,1,1,32,1,0
5766,1036,2071,2735.56,0,American Express,City-39,Online Shopping,48,Purchase at Merchant-2071,1,6,1,0,32,2,0
5767,1072,2062,4357.2,0,MasterCard,City-36,Travel,25,Purchase at Merchant-2062,1,6,1,2,29,5,0
5768,1034,2007,6368.25,0,American Express,City-43,Groceries,21,Purchase at Merchant-2007,1,6,1,0,37,1,0
5769,1017,2050,7642.32,0,Discover,City-41,Gas Station,48,Purchase at Merchant-2050,1,6,1,1,35,0,0
5770,1021,2099,7384.36,0,MasterCard,City-36,Groceries,20,Purchase at Merchant-2099,1,6,1,2,29,1,0
5771,1075,2049,8867.08,1,Discover,City-32,Gas Station,42,Purchase at Merchant-2049,1,6,1,1,25,0,1
5772,1033,2090,5797.52,0,American Express,City-30,Restaurant,25,Purchase at Merchant-2090,1,6,1,0,23,3,0
5773,1001,2017,6082.22,1,American Express,City-14,Retail,24,Purchase at Merchant-2017,1,6,1,0,5,4,1
5774,1043,2056,4456.07,0,American Express,City-15,Travel,34,Purchase at Merchant-2056,1,6,1,0,6,5,0
5775,1060,2090,6277.74,1,American Express,City-24,Retail,18,Purchase at Merchant-2090,1,6,1,0,16,4,0
5776,1091,2055,1435.77,1,American Express,City-11,Groceries,29,Purchase at Merchant-2055,1,6,1,0,2,1,1
5777,1020,2071,6177.25,0,American Express,City-7,Restaurant,28,Purchase at Merchant-2071,1,6,1,0,47,3,0
5778,1006,2018,4236.28,1,Discover,City-1,Travel,60,Purchase at Merchant-2018,1,6,1,1,0,5,1
5779,1020,2015,9884.74,1,Discover,City-34,Groceries,31,Purchase at Merchant-2015,1,6,1,1,27,1,1
5780,1042,2057,3052.08,1,Discover,City-22,Retail,70,Purchase at Merchant-2057,1,6,1,1,14,4,1
5781,1077,2016,7647.05,1,MasterCard,City-34,Retail,58,Purchase at Merchant-2016,1,6,1,2,27,4,1
5782,1007,2079,5745.2,1,MasterCard,City-13,Restaurant,39,Purchase at Merchant-2079,1,6,1,2,4,3,1
5783,1100,2048,3969.61,1,American Express,City-41,Groceries,55,Purchase at Merchant-2048,1,6,1,0,35,1,1
5784,1081,2046,225.72,0,American Express,City-30,Groceries,44,Purchase at Merchant-2046,1,6,1,0,23,1,0
5785,1079,2025,48.43,1,MasterCard,City-24,Retail,18,Purchase at Merchant-2025,1,6,1,2,16,4,1
5786,1085,2044,7820.65,1,Visa,City-23,Gas Station,42,Purchase at Merchant-2044,1,6,1,3,15,0,1
5787,1039,2056,4578.27,1,American Express,City-44,Retail,40,Purchase at Merchant-2056,1,6,1,0,38,4,1
5788,1063,2008,6863.16,1,Visa,City-35,Gas Station,51,Purchase at Merchant-2008,1,6,1,3,28,0,0
5789,1074,2031,4985.32,0,American Express,City-12,Groceries,39,Purchase at Merchant-2031,1,6,1,0,3,1,0
5790,1071,2030,5595.91,0,MasterCard,City-27,Gas Station,40,Purchase at Merchant-2030,1,6,1,2,19,0,0
5791,1046,2012,6858.98,0,Visa,City-15,Travel,29,Purchase at Merchant-2012,1,6,1,3,6,5,1
5792,1010,2076,8507.58,0,Discover,City-11,Retail,29,Purchase at Merchant-2076,1,6,1,1,2,4,0
5793,1091,2002,2849.42,1,MasterCard,City-6,Groceries,66,Purchase at Merchant-2002,1,6,1,2,46,1,1
5794,1041,2030,2765.24,0,Discover,City-34,Restaurant,55,Purchase at Merchant-2030,1,6,1,1,27,3,0
5795,1068,2053,9536.55,0,Discover,City-39,Online Shopping,68,Purchase at Merchant-2053,1,6,1,1,32,2,0
5796,1029,2096,1943.48,0,MasterCard,City-18,Gas Station,69,Purchase at Merchant-2096,1,6,1,2,9,0,0
5797,1024,2097,6086.54,1,MasterCard,City-50,Online Shopping,41,Purchase at Merchant-2097,1,6,1,2,45,2,1
5798,1067,2069,5045.64,1,Discover,City-50,Travel,19,Purchase at Merchant-2069,1,6,1,1,45,5,1
5799,1009,2073,3029.67,0,Discover,City-24,Online Shopping,56,Purchase at Merchant-2073,1,6,1,1,16,2,0
5800,1065,2006,4115.43,1,American Express,City-7,Online Shopping,60,Purchase at Merchant-2006,1,6,1,0,47,2,0
5801,1021,2002,2432.89,1,Discover,City-47,Travel,37,Purchase at Merchant-2002,1,6,1,1,41,5,1
5802,1054,2093,8390.57,1,Visa,City-4,Online Shopping,36,Purchase at Merchant-2093,1,6,1,3,33,2,1
5803,1070,2032,5194.69,1,American Express,City-36,Gas Station,31,Purchase at Merchant-2032,1,6,1,0,29,0,1
5804,1069,2008,6302.84,0,MasterCard,City-34,Groceries,45,Purchase at Merchant-2008,1,6,1,2,27,1,0
5805,1052,2010,2070.52,0,Discover,City-23,Retail,19,Purchase at Merchant-2010,1,6,1,1,15,4,0
5806,1012,2008,7333.43,1,Discover,City-49,Groceries,69,Purchase at Merchant-2008,1,6,1,1,43,1,1
5807,1045,2017,5368.98,1,Visa,City-33,Retail,65,Purchase at Merchant-2017,1,6,1,3,26,4,1
5808,1029,2057,5336.85,0,MasterCard,City-37,Online Shopping,35,Purchase at Merchant-2057,1,6,1,2,30,2,0
5809,1028,2024,9972.44,1,Discover,City-46,Groceries,52,Purchase at Merchant-2024,1,6,1,1,40,1,1
5810,1085,2037,2936.74,0,Discover,City-45,Gas Station,50,Purchase at Merchant-2037,1,6,1,1,39,0,1
5811,1043,2006,5846.96,0,Visa,City-38,Travel,69,Purchase at Merchant-2006,1,6,1,3,31,5,0
5812,1043,2041,289.26,0,MasterCard,City-34,Restaurant,36,Purchase at Merchant-2041,1,6,1,2,27,3,1
5813,1047,2045,2907.26,0,Discover,City-46,Retail,52,Purchase at Merchant-2045,1,6,1,1,40,4,0
5814,1038,2078,108.66,0,Discover,City-43,Gas Station,60,Purchase at Merchant-2078,1,6,1,1,37,0,0
5815,1028,2084,6053.23,0,American Express,City-6,Gas Station,62,Purchase at Merchant-2084,1,6,1,0,46,0,0
5816,1097,2032,6632.18,1,American Express,City-34,Groceries,63,Purchase at Merchant-2032,1,6,1,0,27,1,1
5817,1080,2038,5152.55,0,MasterCard,City-8,Online Shopping,61,Purchase at Merchant-2038,1,6,1,2,48,2,0
5818,1068,2017,3951.04,0,American Express,City-7,Restaurant,43,Purchase at Merchant-2017,1,6,1,0,47,3,0
5819,1061,2078,109.03,0,MasterCard,City-39,Retail,64,Purchase at Merchant-2078,1,6,1,2,32,4,0
5820,1072,2051,9648.88,0,American Express,City-40,Groceries,66,Purchase at Merchant-2051,1,6,1,0,34,1,0
5821,1097,2062,1191.49,0,Visa,City-18,Online Shopping,22,Purchase at Merchant-2062,1,6,1,3,9,2,1
5822,1084,2085,8877.42,0,Visa,City-12,Online Shopping,52,Purchase at Merchant-2085,1,6,1,3,3,2,0
5823,1002,2016,323.68,1,Discover,City-36,Travel,24,Purchase at Merchant-2016,1,6,1,1,29,5,1
5824,1015,2085,3990.73,1,Discover,City-8,Gas Station,49,Purchase at Merchant-2085,1,6,1,1,48,0,1
5825,1086,2010,9612.18,1,Visa,City-32,Restaurant,36,Purchase at Merchant-2010,1,6,1,3,25,3,0
5826,1045,2010,400.45,1,Discover,City-46,Gas Station,38,Purchase at Merchant-2010,1,6,1,1,40,0,0
5827,1058,2033,4008.15,0,American Express,City-36,Retail,46,Purchase at Merchant-2033,1,6,1,0,29,4,0
5828,1031,2070,5533.24,1,MasterCard,City-16,Restaurant,65,Purchase at Merchant-2070,1,6,1,2,7,3,0
5829,1083,2027,9018.3,1,Discover,City-19,Travel,38,Purchase at Merchant-2027,1,6,1,1,10,5,1
5830,1079,2064,190.6,1,Discover,City-9,Travel,46,Purchase at Merchant-2064,1,6,1,1,49,5,1
5831,1080,2091,5448.2,0,Discover,City-50,Retail,43,Purchase at Merchant-2091,1,6,1,1,45,4,0
5832,1032,2095,2712.89,1,American Express,City-42,Travel,51,Purchase at Merchant-2095,1,6,1,0,36,5,1
5833,1006,2046,8337.3,1,MasterCard,City-1,Gas Station,26,Purchase at Merchant-2046,1,6,1,2,0,0,1
5834,1088,2029,3592.11,0,American Express,City-27,Travel,45,Purchase at Merchant-2029,1,6,1,0,19,5,0
5835,1042,2057,1052.7,1,Discover,City-17,Online Shopping,59,Purchase at Merchant-2057,1,6,1,1,8,2,1
5836,1049,2092,2222.18,0,Visa,City-13,Online Shopping,31,Purchase at Merchant-2092,1,6,1,3,4,2,0
5837,1015,2039,5567.26,1,Discover,City-13,Gas Station,68,Purchase at Merchant-2039,1,6,1,1,4,0,1
5838,1050,2047,5400.84,1,American Express,City-43,Gas Station,45,Purchase at Merchant-2047,1,6,1,0,37,0,0
5839,1033,2100,5559.89,0,Visa,City-38,Retail,56,Purchase at Merchant-2100,1,6,1,3,31,4,0
5840,1070,2071,8750.59,0,Visa,City-48,Gas Station,62,Purchase at Merchant-2071,1,6,1,3,42,0,0
5841,1093,2038,8046.93,0,Discover,City-42,Restaurant,61,Purchase at Merchant-2038,1,6,1,1,36,3,0
5842,1037,2084,3305.5,0,MasterCard,City-21,Restaurant,18,Purchase at Merchant-2084,1,6,1,2,13,3,0
5843,1004,2032,3058.16,1,Discover,City-22,Retail,58,Purchase at Merchant-2032,1,6,1,1,14,4,1
5844,1067,2068,8149.89,1,American Express,City-13,Gas Station,20,Purchase at Merchant-2068,1,6,1,0,4,0,1
5845,1099,2035,5515.14,0,Visa,City-20,Groceries,50,Purchase at Merchant-2035,1,6,1,3,12,1,0
5846,1048,2041,6192.36,1,Discover,City-13,Retail,55,Purchase at Merchant-2041,1,6,1,1,4,4,1
5847,1066,2090,7371.56,1,MasterCard,City-13,Gas Station,60,Purchase at Merchant-2090,1,6,1,2,4,0,1
5848,1066,2070,2626.5,0,American Express,City-19,Travel,48,Purchase at Merchant-2070,1,6,1,0,10,5,0
5849,1058,2065,8547.56,0,MasterCard,City-37,Restaurant,32,Purchase at Merchant-2065,1,6,1,2,30,3,0
5850,1063,2014,9948.49,1,American Express,City-44,Gas Station,59,Purchase at Merchant-2014,1,6,1,0,38,0,1
5851,1006,2007,5537.79,0,Visa,City-30,Travel,68,Purchase at Merchant-2007,1,6,1,3,23,5,0
5852,1038,2045,4165.78,0,Visa,City-46,Online Shopping,21,Purchase at Merchant-2045,1,6,1,3,40,2,0
5853,1084,2053,8656.28,0,Discover,City-7,Restaurant,32,Purchase at Merchant-2053,1,6,1,1,47,3,0
5854,1025,2091,155.54,1,Visa,City-50,Groceries,45,Purchase at Merchant-2091,1,6,1,3,45,1,1
5855,1042,2080,9255.29,1,American Express,City-39,Gas Station,40,Purchase at Merchant-2080,1,6,1,0,32,0,0
5856,1066,2063,4476.31,1,Discover,City-29,Restaurant,57,Purchase at Merchant-2063,1,6,1,1,21,3,0
5857,1011,2036,3711.87,1,Discover,City-9,Retail,62,Purchase at Merchant-2036,1,6,1,1,49,4,1
5858,1013,2011,137.13,0,Visa,City-41,Gas Station,66,Purchase at Merchant-2011,1,6,1,3,35,0,0
5859,1022,2027,16.31,1,Discover,City-1,Restaurant,20,Purchase at Merchant-2027,1,6,1,1,0,3,0
5860,1099,2018,468.78,1,MasterCard,City-18,Retail,47,Purchase at Merchant-2018,1,6,1,2,9,4,1
5861,1069,2067,3455.69,0,MasterCard,City-4,Restaurant,47,Purchase at Merchant-2067,1,6,1,2,33,3,0
5862,1069,2030,3909.87,0,Visa,City-37,Online Shopping,35,Purchase at Merchant-2030,1,6,1,3,30,2,0
5863,1001,2040,6791.46,0,Discover,City-44,Gas Station,45,Purchase at Merchant-2040,1,6,1,1,38,0,1
5864,1081,2095,1027.21,1,Visa,City-14,Restaurant,46,Purchase at Merchant-2095,1,6,1,3,5,3,1
5865,1009,2071,8887.16,1,Visa,City-12,Travel,69,Purchase at Merchant-2071,1,6,1,3,3,5,1
5866,1027,2027,7787.76,0,Visa,City-19,Restaurant,34,Purchase at Merchant-2027,1,6,1,3,10,3,0
5867,1086,2016,3565.35,0,MasterCard,City-10,Travel,31,Purchase at Merchant-2016,1,6,1,2,1,5,0
5868,1081,2048,2041.02,1,MasterCard,City-18,Gas Station,30,Purchase at Merchant-2048,1,6,1,2,9,0,1
5869,1100,2093,9112.49,1,American Express,City-50,Groceries,37,Purchase at Merchant-2093,1,6,1,0,45,1,1
5870,1028,2019,9503.65,0,Visa,City-13,Travel,18,Purchase at Merchant-2019,1,6,1,3,4,5,0
5871,1088,2005,3880.15,1,MasterCard,City-41,Restaurant,54,Purchase at Merchant-2005,1,6,1,2,35,3,1
5872,1055,2031,979.94,1,MasterCard,City-50,Retail,63,Purchase at Merchant-2031,1,6,1,2,45,4,1
5873,1014,2090,2617.98,1,Discover,City-3,Retail,61,Purchase at Merchant-2090,1,6,1,1,22,4,1
5874,1027,2057,5657.68,0,American Express,City-2,Retail,47,Purchase at Merchant-2057,1,6,1,0,11,4,0
5875,1069,2084,8256.43,0,MasterCard,City-40,Online Shopping,21,Purchase at Merchant-2084,1,6,1,2,34,2,0
5876,1090,2098,9787.69,0,MasterCard,City-42,Restaurant,38,Purchase at Merchant-2098,1,6,1,2,36,3,0
5877,1095,2059,6653.01,1,Discover,City-6,Groceries,39,Purchase at Merchant-2059,1,6,1,1,46,1,1
5878,1100,2015,8973.05,0,MasterCard,City-44,Gas Station,39,Purchase at Merchant-2015,1,6,1,2,38,0,0
5879,1056,2003,2948.96,0,American Express,City-48,Online Shopping,68,Purchase at Merchant-2003,1,6,1,0,42,2,0
5880,1083,2064,4493.77,0,American Express,City-49,Travel,19,Purchase at Merchant-2064,1,6,1,0,43,5,0
5881,1010,2005,527.35,1,Visa,City-30,Gas Station,25,Purchase at Merchant-2005,1,6,1,3,23,0,1
5882,1096,2035,7614.09,1,Visa,City-15,Gas Station,62,Purchase at Merchant-2035,1,6,1,3,6,0,1
5883,1088,2036,9140.67,0,Visa,City-8,Online Shopping,61,Purchase at Merchant-2036,1,6,1,3,48,2,1
5884,1020,2076,9123.54,1,Discover,City-25,Groceries,70,Purchase at Merchant-2076,1,6,1,1,17,1,1
5885,1004,2050,6539.74,0,American Express,City-13,Groceries,30,Purchase at Merchant-2050,1,6,1,0,4,1,0
5886,1059,2039,5312.89,1,Visa,City-15,Restaurant,31,Purchase at Merchant-2039,1,6,1,3,6,3,1
5887,1092,2011,1628.33,0,Visa,City-9,Online Shopping,30,Purchase at Merchant-2011,1,6,1,3,49,2,0
5888,1043,2008,8783.09,0,MasterCard,City-19,Travel,70,Purchase at Merchant-2008,1,6,1,2,10,5,1
5889,1005,2036,8038.42,1,American Express,City-42,Travel,67,Purchase at Merchant-2036,1,6,1,0,36,5,1
5890,1012,2079,321.99,1,Discover,City-15,Travel,36,Purchase at Merchant-2079,1,6,1,1,6,5,1
5891,1010,2050,6313.92,1,American Express,City-1,Restaurant,32,Purchase at Merchant-2050,1,6,1,0,0,3,0
5892,1007,2064,2048.41,1,Visa,City-43,Retail,65,Purchase at Merchant-2064,1,6,1,3,37,4,1
5893,1023,2003,3729.89,1,MasterCard,City-34,Groceries,23,Purchase at Merchant-2003,1,6,1,2,27,1,1
5894,1033,2049,6882.44,0,Visa,City-42,Groceries,67,Purchase at Merchant-2049,1,6,1,3,36,1,0
5895,1072,2050,485.58,1,Visa,City-43,Restaurant,48,Purchase at Merchant-2050,1,6,1,3,37,3,1
5896,1010,2057,2721.12,1,MasterCard,City-32,Gas Station,64,Purchase at Merchant-2057,1,6,1,2,25,0,1
5897,1074,2006,2963.31,0,Discover,City-49,Groceries,26,Purchase at Merchant-2006,1,6,1,1,43,1,0
5898,1030,2029,9497.44,1,Visa,City-11,Travel,61,Purchase at Merchant-2029,1,6,1,3,2,5,1
5899,1034,2027,2528.13,0,American Express,City-20,Retail,49,Purchase at Merchant-2027,1,6,1,0,12,4,0
5900,1053,2049,6018.52,0,Discover,City-17,Travel,62,Purchase at Merchant-2049,1,6,1,1,8,5,0
5901,1050,2024,9382.04,1,American Express,City-31,Groceries,36,Purchase at Merchant-2024,1,6,1,0,24,1,1
5902,1058,2085,3940.01,1,American Express,City-33,Groceries,57,Purchase at Merchant-2085,1,6,1,0,26,1,1
5903,1081,2056,2749.84,0,Visa,City-16,Online Shopping,45,Purchase at Merchant-2056,1,6,1,3,7,2,0
5904,1052,2069,3436.01,1,Visa,City-37,Groceries,62,Purchase at Merchant-2069,1,6,1,3,30,1,1
5905,1056,2007,4225.18,1,MasterCard,City-48,Restaurant,32,Purchase at Merchant-2007,1,6,1,2,42,3,1
5906,1041,2085,9024.85,1,Visa,City-2,Restaurant,24,Purchase at Merchant-2085,1,6,1,3,11,3,1
5907,1003,2040,4014.68,1,MasterCard,City-32,Restaurant,50,Purchase at Merchant-2040,1,6,1,2,25,3,1
5908,1050,2005,9166.29,1,MasterCard,City-8,Travel,50,Purchase at Merchant-2005,1,6,1,2,48,5,1
5909,1087,2070,1656.7,0,Visa,City-9,Gas Station,40,Purchase at Merchant-2070,1,6,1,3,49,0,0
5910,1016,2098,9400.59,1,American Express,City-6,Restaurant,33,Purchase at Merchant-2098,1,6,1,0,46,3,1
5911,1069,2045,3784.52,1,Discover,City-11,Restaurant,65,Purchase at Merchant-2045,1,6,1,1,2,3,0
5912,1001,2004,7876.1,1,Discover,City-24,Travel,34,Purchase at Merchant-2004,1,6,1,1,16,5,1
5913,1083,2078,1269.2,0,Discover,City-32,Retail,19,Purchase at Merchant-2078,1,6,1,1,25,4,0
5914,1093,2097,3242.84,1,American Express,City-40,Groceries,66,Purchase at Merchant-2097,1,6,1,0,34,1,1
5915,1080,2044,3448.49,1,MasterCard,City-35,Travel,27,Purchase at Merchant-2044,1,6,1,2,28,5,1
5916,1009,2034,5977.59,1,MasterCard,City-38,Retail,43,Purchase at Merchant-2034,1,6,1,2,31,4,1
5917,1097,2097,8723.7,1,American Express,City-28,Online Shopping,25,Purchase at Merchant-2097,1,6,1,0,20,2,1
5918,1096,2076,1377.9,1,MasterCard,City-39,Gas Station,70,Purchase at Merchant-2076,1,6,1,2,32,0,1
5919,1075,2028,9325.06,0,MasterCard,City-5,Restaurant,61,Purchase at Merchant-2028,1,6,1,2,44,3,1
5920,1006,2097,7683.5,0,Discover,City-4,Gas Station,21,Purchase at Merchant-2097,1,6,1,1,33,0,0
5921,1090,2004,1850.53,0,American Express,City-10,Groceries,25,Purchase at Merchant-2004,1,6,1,0,1,1,1
5922,1010,2044,8552.53,0,American Express,City-20,Restaurant,39,Purchase at Merchant-2044,1,6,1,0,12,3,0
5923,1046,2093,1257.59,0,MasterCard,City-8,Restaurant,65,Purchase at Merchant-2093,1,6,1,2,48,3,0
5924,1065,2080,89.06,0,American Express,City-37,Online Shopping,51,Purchase at Merchant-2080,1,6,1,0,30,2,0
5925,1014,2056,2366.76,1,Discover,City-33,Online Shopping,38,Purchase at Merchant-2056,1,6,1,1,26,2,1
5926,1038,2055,9319.38,1,MasterCard,City-43,Online Shopping,27,Purchase at Merchant-2055,1,6,1,2,37,2,1
5927,1088,2094,6478.69,1,Discover,City-12,Groceries,42,Purchase at Merchant-2094,1,6,1,1,3,1,1
5928,1039,2095,2956.0,1,Discover,City-31,Groceries,31,Purchase at Merchant-2095,1,6,1,1,24,1,0
5929,1078,2097,7933.35,1,MasterCard,City-49,Gas Station,28,Purchase at Merchant-2097,1,6,1,2,43,0,0
5930,1012,2008,2593.61,0,American Express,City-11,Online Shopping,31,Purchase at Merchant-2008,1,6,1,0,2,2,0
5931,1037,2014,3079.96,0,American Express,City-18,Online Shopping,23,Purchase at Merchant-2014,1,6,1,0,9,2,0
5932,1098,2071,9008.66,1,Visa,City-19,Travel,20,Purchase at Merchant-2071,1,6,1,3,10,5,1
5933,1057,2050,3042.7,0,MasterCard,City-42,Online Shopping,46,Purchase at Merchant-2050,1,6,1,2,36,2,0
5934,1049,2093,2892.85,0,Visa,City-40,Gas Station,62,Purchase at Merchant-2093,1,6,1,3,34,0,0
5935,1051,2087,7856.82,1,MasterCard,City-24,Groceries,68,Purchase at Merchant-2087,1,6,1,2,16,1,1
5936,1085,2037,3729.93,1,Discover,City-12,Gas Station,51,Purchase at Merchant-2037,1,6,1,1,3,0,1
5937,1004,2069,2236.14,1,Discover,City-3,Retail,63,Purchase at Merchant-2069,1,6,1,1,22,4,1
5938,1061,2060,4376.36,0,MasterCard,City-29,Online Shopping,58,Purchase at Merchant-2060,1,6,1,2,21,2,0
5939,1021,2055,1715.52,1,Visa,City-25,Restaurant,39,Purchase at Merchant-2055,1,6,1,3,17,3,1
5940,1069,2074,8482.55,1,Discover,City-37,Retail,48,Purchase at Merchant-2074,1,6,1,1,30,4,1
5941,1029,2093,8179.63,0,MasterCard,City-38,Online Shopping,48,Purchase at Merchant-2093,1,6,1,2,31,2,0
5942,1018,2073,5348.43,1,Visa,City-41,Groceries,50,Purchase at Merchant-2073,1,6,1,3,35,1,1
5943,1096,2099,3132.27,1,Discover,City-5,Gas Station,62,Purchase at Merchant-2099,1,6,1,1,44,0,1
5944,1051,2067,4896.1,0,MasterCard,City-23,Retail,53,Purchase at Merchant-2067,1,6,1,2,15,4,0
5945,1070,2034,827.54,1,American Express,City-10,Online Shopping,36,Purchase at Merchant-2034,1,6,1,0,1,2,1
5946,1038,2021,1380.43,0,Visa,City-35,Online Shopping,44,Purchase at Merchant-2021,1,6,1,3,28,2,0
5947,1082,2049,3336.84,0,American Express,City-14,Groceries,27,Purchase at Merchant-2049,1,6,1,0,5,1,0
5948,1019,2060,3483.5,0,American Express,City-6,Online Shopping,20,Purchase at Merchant-2060,1,6,1,0,46,2,0
5949,1039,2096,1025.26,0,MasterCard,City-6,Online Shopping,41,Purchase at Merchant-2096,1,6,1,2,46,2,1
5950,1087,2031,7018.15,0,MasterCard,City-50,Gas Station,36,Purchase at Merchant-2031,1,6,1,2,45,0,0
5951,1094,2017,8619.91,0,Discover,City-37,Restaurant,26,Purchase at Merchant-2017,1,6,1,1,30,3,0
5952,1083,2002,5963.36,0,Discover,City-30,Retail,19,Purchase at Merchant-2002,1,6,1,1,23,4,0
5953,1048,2036,43.21,0,MasterCard,City-32,Gas Station,65,Purchase at Merchant-2036,1,6,1,2,25,0,0
5954,1002,2088,2498.88,0,American Express,City-33,Travel,62,Purchase at Merchant-2088,1,6,1,0,26,5,1
5955,1071,2036,1285.98,0,American Express,City-37,Gas Station,23,Purchase at Merchant-2036,1,6,1,0,30,0,0
5956,1072,2011,1856.5,1,MasterCard,City-23,Retail,23,Purchase at Merchant-2011,1,6,1,2,15,4,1
5957,1019,2032,923.13,0,Discover,City-7,Online Shopping,51,Purchase at Merchant-2032,1,6,1,1,47,2,1
5958,1016,2099,8690.53,1,MasterCard,City-28,Groceries,44,Purchase at Merchant-2099,1,6,1,2,20,1,1
5959,1006,2070,9293.66,0,Discover,City-26,Online Shopping,43,Purchase at Merchant-2070,1,6,1,1,18,2,0
5960,1001,2038,7793.54,0,Discover,City-23,Travel,50,Purchase at Merchant-2038,1,6,1,1,15,5,0
5961,1074,2044,2375.92,0,Discover,City-4,Groceries,29,Purchase at Merchant-2044,1,6,1,1,33,1,0
